"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"8160","l.11..how.would.your.household.prefer.to.receive.this.information..","a.1..household.displacement.status","Places of worship","IDPs",0.587983497461659,NA,0.542004501704335,0.633962493218983,NA,NA
"9146","l.11..how.would.your.household.prefer.to.receive.this.information..","a.1..household.displacement.status","Places of worship","Migrants",0.530419222903886,NA,0.492843226267765,0.567995219540006,NA,NA
"10134","l.11..how.would.your.household.prefer.to.receive.this.information..","a.1..household.displacement.status","Places of worship","Returnees",0.598011440417935,NA,0.505859245833028,0.690163635002841,NA,NA
"11153","l.11..how.would.your.household.prefer.to.receive.this.information..","a.1..household.displacement.status","Government officials","Non-displaced",0.486695730669932,NA,0.436370057792096,0.537021403547768,NA,NA
"12129","l.11..how.would.your.household.prefer.to.receive.this.information..","a.1..household.displacement.status","Government officials","Refugees",0.153850109121656,NA,0.0937786628907464,0.213921555352566,NA,NA
"13115","l.11..how.would.your.household.prefer.to.receive.this.information..","a.1..household.displacement.status","Government officials","IDPs",0.369647140711799,NA,0.324821229851391,0.414473051572207,NA,NA
"14110","l.11..how.would.your.household.prefer.to.receive.this.information..","a.1..household.displacement.status","Government officials","Migrants",0.667689161554192,NA,0.667689161554192,0.667689161554192,NA,NA
"15110","l.11..how.would.your.household.prefer.to.receive.this.information..","a.1..household.displacement.status","Government officials","Returnees",0.24799124957472,NA,0.170657162335709,0.325325336813731,NA,NA
"16101","l.11..how.would.your.household.prefer.to.receive.this.information..","a.1..household.displacement.status","Friends/family","Non-displaced",0.4182917711769,NA,0.373772814782106,0.462810727571694,NA,NA
"17100","l.11..how.would.your.household.prefer.to.receive.this.information..","a.1..household.displacement.status","Friends/family","Refugees",0.278780122719015,NA,0.276294251376487,0.281265994061542,NA,NA
"18100","l.11..how.would.your.household.prefer.to.receive.this.information..","a.1..household.displacement.status","Friends/family","IDPs",0.485107181777104,NA,0.441199043110616,0.529015320443593,NA,NA
"19100","l.11..how.would.your.household.prefer.to.receive.this.information..","a.1..household.displacement.status","Friends/family","Migrants",0.629345603271984,NA,0.629345603271984,0.629345603271984,NA,NA
"20100","l.11..how.would.your.household.prefer.to.receive.this.information..","a.1..household.displacement.status","Friends/family","Returnees",0.431340004260745,NA,0.336759277936078,0.525920730585412,NA,NA
"21122","l.11..how.would.your.household.prefer.to.receive.this.information..","a.1..household.displacement.status","Humanitarian workers from the UN","Non-displaced",0.499577823886958,NA,0.442565906587427,0.556589741186489,NA,NA
"22100","l.11..how.would.your.household.prefer.to.receive.this.information..","a.1..household.displacement.status","Humanitarian workers from the UN","Refugees",0.668081629854771,NA,0.607958770569765,0.728204489139778,NA,NA
"2372","l.11..how.would.your.household.prefer.to.receive.this.information..","a.1..household.displacement.status","Humanitarian workers from the UN","IDPs",0.40302723732823,NA,0.378277969163065,0.427776505493395,NA,NA
"2472","l.11..how.would.your.household.prefer.to.receive.this.information..","a.1..household.displacement.status","Humanitarian workers from the UN","Migrants",0.763548057259714,NA,0.725972060623593,0.801124053895834,NA,NA
"2572","l.11..how.would.your.household.prefer.to.receive.this.information..","a.1..household.displacement.status","Humanitarian workers from the UN","Returnees",0.727887847020181,NA,0.633367008257904,0.822408685782458,NA,NA
"2663","l.11..how.would.your.household.prefer.to.receive.this.information..","a.1..household.displacement.status","Humanitarian workers from local NGOs","Non-displaced",0.515475468973293,NA,0.466497306515666,0.564453631430921,NA,NA
"2761","l.11..how.would.your.household.prefer.to.receive.this.information..","a.1..household.displacement.status","Humanitarian workers from local NGOs","Refugees",0.873933064433196,NA,0.873933064433196,0.873933064433196,NA,NA
"2859","l.11..how.would.your.household.prefer.to.receive.this.information..","a.1..household.displacement.status","Humanitarian workers from local NGOs","IDPs",0.535160091566329,NA,0.510395713678097,0.559924469454562,NA,NA
"2959","l.11..how.would.your.household.prefer.to.receive.this.information..","a.1..household.displacement.status","Humanitarian workers from local NGOs","Migrants",0.639059304703476,NA,0.639059304703476,0.639059304703476,NA,NA
"3059","l.11..how.would.your.household.prefer.to.receive.this.information..","a.1..household.displacement.status","Humanitarian workers from local NGOs","Returnees",0.253107323075749,NA,0.228819609276327,0.277395036875171,NA,NA
"31110","l.11..how.would.your.household.prefer.to.receive.this.information..","a.1..household.displacement.status","Humanitarian workers from international NGOs","Non-displaced",0.547188098605109,NA,0.488682273187806,0.605693924022411,NA,NA
"3267","l.11..how.would.your.household.prefer.to.receive.this.information..","a.1..household.displacement.status","Humanitarian workers from international NGOs","Refugees",0.291206279922758,NA,0.289313882369212,0.293098677476303,NA,NA
"3354","l.11..how.would.your.household.prefer.to.receive.this.information..","a.1..household.displacement.status","Humanitarian workers from international NGOs","IDPs",0.360934883581852,NA,0.319011222284579,0.402858544879124,NA,NA
"3453","l.11..how.would.your.household.prefer.to.receive.this.information..","a.1..household.displacement.status","Humanitarian workers from international NGOs","Migrants",0.715746421267894,NA,0.715746421267894,0.715746421267894,NA,NA
"3550","l.11..how.would.your.household.prefer.to.receive.this.information..","a.1..household.displacement.status","Humanitarian workers from international NGOs","Returnees",0.399552939754975,NA,0.34149775858832,0.457608120921631,NA,NA
"3645","l.11..how.would.your.household.prefer.to.receive.this.information..","a.1..household.displacement.status","I don’t know","Non-displaced",0.476271973711737,NA,0.42309192157988,0.529452025843594,NA,NA
"3744","l.11..how.would.your.household.prefer.to.receive.this.information..","a.1..household.displacement.status","I don’t know","Refugees",0.245746540672098,NA,0.185704909417006,0.30578817192719,NA,NA
"3844","l.11..how.would.your.household.prefer.to.receive.this.information..","a.1..household.displacement.status","I don’t know","IDPs",0.486753448688302,NA,0.442540941592648,0.530965955783956,NA,NA
"3944","l.11..how.would.your.household.prefer.to.receive.this.information..","a.1..household.displacement.status","I don’t know","Migrants",0.440950920245399,NA,0.403374923609278,0.478526916881519,NA,NA
"4044","l.11..how.would.your.household.prefer.to.receive.this.information..","a.1..household.displacement.status","I don’t know","Returnees",0.2961535648762,NA,0.217939610114548,0.374367519637852,NA,NA
"41103","l.11..how.would.your.household.prefer.to.receive.this.information..","a.1..household.displacement.status","I don’t want to answer","Non-displaced",0.457426102668211,NA,0.422543639466871,0.492308565869551,NA,NA
"4244","l.11..how.would.your.household.prefer.to.receive.this.information..","a.1..household.displacement.status","I don’t want to answer","Refugees",0.282796485254293,NA,0.279672269379508,0.285920701129079,NA,NA
"4344","l.11..how.would.your.household.prefer.to.receive.this.information..","a.1..household.displacement.status","I don’t want to answer","IDPs",0.402189568216251,NA,0.354621470478281,0.44975766595422,NA,NA
"4442","l.11..how.would.your.household.prefer.to.receive.this.information..","a.1..household.displacement.status","I don’t want to answer","Migrants",0.728527607361963,NA,0.728527607361963,0.728527607361963,NA,NA
"4541","l.11..how.would.your.household.prefer.to.receive.this.information..","a.1..household.displacement.status","I don’t want to answer","Returnees",0.649121300862642,NA,0.570679200780257,0.727563400945027,NA,NA
"1508","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","I don’t want to answer","Non-displaced",0.045,NA,0.0162384304205982,0.0737615695794018,NA,NA
"2301","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","I don’t want to answer","Refugees",0.176470588235294,NA,0,0.357884630763078,NA,NA
"3268","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","I don’t want to answer","IDPs",0.0674157303370786,NA,0.0305405373862195,0.104290923287938,NA,NA
"4208","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","I don’t want to answer","Migrants",0,NA,0,0,NA,NA
"5195","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","I don’t want to answer","Returnees",0.101694915254237,NA,0.0244881814161038,0.178901649092371,NA,NA
"6175","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Billboards","Non-displaced",0.065,NA,0.0307967697653515,0.0992032302346485,NA,NA
"7167","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Billboards","Refugees",0,NA,0,0,NA,NA
"8161","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Billboards","IDPs",0.0674157303370786,NA,0.0305405373862196,0.104290923287938,NA,NA
"9147","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Billboards","Migrants",0,NA,0,0,NA,NA
"10135","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Billboards","Returnees",0.0508474576271186,NA,0,0.106964692224368,NA,NA
"11154","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Loud speakers","Non-displaced",0.075,NA,0.0384568367452407,0.111543163254759,NA,NA
"12130","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Loud speakers","Refugees",0,NA,0,0,NA,NA
"13116","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Loud speakers","IDPs",0.0955056179775281,NA,0.0522814111018569,0.138729824853199,NA,NA
"14111","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Loud speakers","Migrants",0,NA,0,0,NA,NA
"15111","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Loud speakers","Returnees",0.0169491525423729,NA,0,0.0499219365118183,NA,NA
"16102","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Community gathering/meetings/community-based protection network members","Non-displaced",0.08,NA,0.0423605258661602,0.11763947413384,NA,NA
"17101","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Community gathering/meetings/community-based protection network members","Refugees",0,NA,0,0,NA,NA
"18101","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Community gathering/meetings/community-based protection network members","IDPs",0.0674157303370786,NA,0.0305405373862196,0.104290923287938,NA,NA
"19101","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Community gathering/meetings/community-based protection network members","Migrants",0.142857142857143,NA,0,0.402363620577753,NA,NA
"20101","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Community gathering/meetings/community-based protection network members","Returnees",0.0677966101694915,NA,0.00357917427943043,0.132014046059553,NA,NA
"21123","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","E-mail","Non-displaced",0.06,NA,0.0270508517756107,0.0929491482243893,NA,NA
"22101","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","E-mail","Refugees",0.0588235294117647,NA,0,0.170794707380575,NA,NA
"2373","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","E-mail","IDPs",0.050561797752809,NA,0.0183396680525359,0.0827839274530821,NA,NA
"2473","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","E-mail","Migrants",0.142857142857143,NA,0,0.402363620577753,NA,NA
"2573","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","E-mail","Returnees",0.0677966101694915,NA,0.00357917427943043,0.132014046059553,NA,NA
"2664","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Social media (Facebook, Twitter, etc.)","Non-displaced",0.055,NA,0.023369803565475,0.086630196434525,NA,NA
"2762","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Social media (Facebook, Twitter, etc.)","Refugees",0,NA,0,0,NA,NA
"2860","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Social media (Facebook, Twitter, etc.)","IDPs",0.050561797752809,NA,0.0183396680525359,0.082783927453082,NA,NA
"2960","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Social media (Facebook, Twitter, etc.)","Migrants",0,NA,0,0,NA,NA
"3060","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Social media (Facebook, Twitter, etc.)","Returnees",0.0677966101694915,NA,0.00357917427943043,0.132014046059553,NA,NA
"31111","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Newspapers","Non-displaced",0.11,NA,0.0665893802627187,0.153410619737281,NA,NA
"3269","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Newspapers","Refugees",0.0588235294117647,NA,0,0.170794707380575,NA,NA
"3355","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Newspapers","IDPs",0.0730337078651685,NA,0.03476856997474,0.111298845755597,NA,NA
"3454","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Newspapers","Migrants",0.142857142857143,NA,0,0.402363620577753,NA,NA
"3551","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Newspapers","Returnees",0.0508474576271186,NA,0,0.106964692224368,NA,NA
"3646","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","I don’t know","Non-displaced",0.08,NA,0.0423605258661601,0.11763947413384,NA,NA
"3745","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","I don’t know","Refugees",0,NA,0,0,NA,NA
"3845","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","I don’t know","IDPs",0.0617977528089888,NA,0.0263862618528847,0.0972092437650929,NA,NA
"3945","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","I don’t know","Migrants",0,NA,0,0,NA,NA
"4045","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","I don’t know","Returnees",0.0338983050847458,NA,0,0.080125127987075,NA,NA
"41104","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","SMS","Non-displaced",0.065,NA,0.0307967697653514,0.0992032302346486,NA,NA
"4245","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","SMS","Refugees",0.0588235294117647,NA,0,0.170794707380575,NA,NA
"4345","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","SMS","IDPs",0.0674157303370786,NA,0.0305405373862195,0.104290923287938,NA,NA
"4443","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","SMS","Migrants",0.142857142857143,NA,0,0.402363620577753,NA,NA
"4542","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","SMS","Returnees",0.0847457627118644,NA,0.0136041833366684,0.15588734208706,NA,NA
"4636","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Private face to face meeting","Non-displaced",0.05,NA,0.0197621126431429,0.0802378873568571,NA,NA
"4736","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Private face to face meeting","Refugees",0.176470588235294,NA,0,0.357884630763078,NA,NA
"4836","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Private face to face meeting","IDPs",0.0898876404494382,NA,0.0478239732211264,0.13195130767775,NA,NA
"4936","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Private face to face meeting","Migrants",0.142857142857143,NA,0,0.402363620577753,NA,NA
"5034","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Private face to face meeting","Returnees",0.0847457627118644,NA,0.0136041833366684,0.15588734208706,NA,NA
"5196","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Phone call","Non-displaced",0.06,NA,0.0270508517756107,0.0929491482243893,NA,NA
"5235","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Phone call","Refugees",0.235294117647059,NA,0.0334352058767348,0.437153029417383,NA,NA
"5335","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Phone call","IDPs",0.0561797752808989,NA,0.0223153058846873,0.0900442446771104,NA,NA
"5434","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Phone call","Migrants",0,NA,0,0,NA,NA
"5532","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Phone call","Returnees",0.0338983050847458,NA,0,0.080125127987075,NA,NA
"5628","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Television","Non-displaced",0.065,NA,0.0307967697653515,0.0992032302346486,NA,NA
"5728","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Television","Refugees",0.0588235294117647,NA,0,0.170794707380575,NA,NA
"5827","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Television","IDPs",0.0561797752808989,NA,0.0223153058846873,0.0900442446771104,NA,NA
"5927","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Television","Migrants",0,NA,0,0,NA,NA
"6024","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Television","Returnees",0.11864406779661,NA,0.0360417350561885,0.201246400537032,NA,NA
"6176","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","WhatsApp","Non-displaced",0.09,NA,0.0502948728685526,0.129705127131447,NA,NA
"6230","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","WhatsApp","Refugees",0,NA,0,0,NA,NA
"6330","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","WhatsApp","IDPs",0.0393258426966292,NA,0.0107409405657061,0.0679107448275523,NA,NA
"6427","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","WhatsApp","Migrants",0,NA,0,0,NA,NA
"6526","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","WhatsApp","Returnees",0.101694915254237,NA,0.0244881814161038,0.178901649092371,NA,NA
"6624","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Posters","Non-displaced",0.055,NA,0.023369803565475,0.086630196434525,NA,NA
"6724","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Posters","Refugees",0,NA,0,0,NA,NA
"6823","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Posters","IDPs",0.0730337078651685,NA,0.03476856997474,0.111298845755597,NA,NA
"6923","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Posters","Migrants",0.142857142857143,NA,0,0.402363620577753,NA,NA
"7018","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Posters","Returnees",0,NA,0,0,NA,NA
"7168","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Leaflets","Non-displaced",0.045,NA,0.0162384304205982,0.0737615695794018,NA,NA
"7224","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Leaflets","Refugees",0.176470588235294,NA,0,0.357884630763078,NA,NA
"7324","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Leaflets","IDPs",0.0842696629213483,NA,0.0434161820349044,0.125123143807792,NA,NA
"7421","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Leaflets","Migrants",0.142857142857143,NA,0,0.402363620577753,NA,NA
"7521","l.12..what.is.your.household.preferred.means.of.receiving.the.information.about.humanitarian.assistance..","a.1..household.displacement.status","Leaflets","Returnees",0.11864406779661,NA,0.0360417350561885,0.201246400537032,NA,NA
"1509","l.13..in.the.last.30.days..has.your.household.been.asked.about.what.type.of.humanitarian.assistance.they.would.like.to.receive.","a.1..household.displacement.status","I don’t know","Non-displaced",0.305,NA,0.241122639527052,0.368877360472948,NA,NA
"2302","l.13..in.the.last.30.days..has.your.household.been.asked.about.what.type.of.humanitarian.assistance.they.would.like.to.receive.","a.1..household.displacement.status","I don’t know","Refugees",0.411764705882353,NA,0.177560184056262,0.645969227708443,NA,NA
"3270","l.13..in.the.last.30.days..has.your.household.been.asked.about.what.type.of.humanitarian.assistance.they.would.like.to.receive.","a.1..household.displacement.status","I don’t know","IDPs",0.275280898876405,NA,0.209593429701,0.340968368051809,NA,NA
"4209","l.13..in.the.last.30.days..has.your.household.been.asked.about.what.type.of.humanitarian.assistance.they.would.like.to.receive.","a.1..household.displacement.status","I don’t know","Migrants",0.428571428571429,NA,0.0615738482552698,0.795569008887587,NA,NA
"5197","l.13..in.the.last.30.days..has.your.household.been.asked.about.what.type.of.humanitarian.assistance.they.would.like.to.receive.","a.1..household.displacement.status","I don’t know","Returnees",0.271186440677966,NA,0.157623706678841,0.384749174677092,NA,NA
"6177","l.13..in.the.last.30.days..has.your.household.been.asked.about.what.type.of.humanitarian.assistance.they.would.like.to.receive.","a.1..household.displacement.status","Yes","Non-displaced",0.34,NA,0.274277198660265,0.405722801339735,NA,NA
"7169","l.13..in.the.last.30.days..has.your.household.been.asked.about.what.type.of.humanitarian.assistance.they.would.like.to.receive.","a.1..household.displacement.status","Yes","Refugees",0.235294117647059,NA,0.0334352058767348,0.437153029417383,NA,NA
"8162","l.13..in.the.last.30.days..has.your.household.been.asked.about.what.type.of.humanitarian.assistance.they.would.like.to.receive.","a.1..household.displacement.status","Yes","IDPs",0.404494382022472,NA,0.33231572199643,0.476673042048514,NA,NA
"9148","l.13..in.the.last.30.days..has.your.household.been.asked.about.what.type.of.humanitarian.assistance.they.would.like.to.receive.","a.1..household.displacement.status","Yes","Migrants",0.428571428571429,NA,0.0615738482552698,0.795569008887587,NA,NA
"10136","l.13..in.the.last.30.days..has.your.household.been.asked.about.what.type.of.humanitarian.assistance.they.would.like.to.receive.","a.1..household.displacement.status","Yes","Returnees",0.389830508474576,NA,0.265248080998928,0.514412935950224,NA,NA
"11155","l.13..in.the.last.30.days..has.your.household.been.asked.about.what.type.of.humanitarian.assistance.they.would.like.to.receive.","a.1..household.displacement.status","No","Non-displaced",0.355,NA,0.288610610670589,0.421389389329411,NA,NA
"12131","l.13..in.the.last.30.days..has.your.household.been.asked.about.what.type.of.humanitarian.assistance.they.would.like.to.receive.","a.1..household.displacement.status","No","Refugees",0.352941176470588,NA,0.125526638962853,0.580355713978323,NA,NA
"13117","l.13..in.the.last.30.days..has.your.household.been.asked.about.what.type.of.humanitarian.assistance.they.would.like.to.receive.","a.1..household.displacement.status","No","IDPs",0.320224719101124,NA,0.251609611709388,0.388839826492859,NA,NA
"14112","l.13..in.the.last.30.days..has.your.household.been.asked.about.what.type.of.humanitarian.assistance.they.would.like.to.receive.","a.1..household.displacement.status","No","Migrants",0.142857142857143,NA,0,0.402363620577753,NA,NA
"15112","l.13..in.the.last.30.days..has.your.household.been.asked.about.what.type.of.humanitarian.assistance.they.would.like.to.receive.","a.1..household.displacement.status","No","Returnees",0.338983050847458,NA,0.218065617026813,0.459900484668102,NA,NA
"1600","l.14..if.yes..did.your.household.receive.what.they.asked.for..","a.1..household.displacement.status","Yes","Non-displaced",0.495,NA,0.425632997423589,0.564367002576411,NA,NA
"2303","l.14..if.yes..did.your.household.receive.what.they.asked.for..","a.1..household.displacement.status","Yes","Refugees",0.470588235294118,NA,0.233061497576544,0.708114973011691,NA,NA
"3271","l.14..if.yes..did.your.household.receive.what.they.asked.for..","a.1..household.displacement.status","Yes","IDPs",0.528089887640449,NA,0.45467346746629,0.601506307814608,NA,NA
"4246","l.14..if.yes..did.your.household.receive.what.they.asked.for..","a.1..household.displacement.status","Yes","Migrants",0.285714285714286,NA,0,0.620735707862576,NA,NA
"5198","l.14..if.yes..did.your.household.receive.what.they.asked.for..","a.1..household.displacement.status","Yes","Returnees",0.559322033898305,NA,0.432502759409184,0.686141308387426,NA,NA
"6178","l.14..if.yes..did.your.household.receive.what.they.asked.for..","a.1..household.displacement.status","No","Non-displaced",0.505,NA,0.435632997423589,0.574367002576411,NA,NA
"7170","l.14..if.yes..did.your.household.receive.what.they.asked.for..","a.1..household.displacement.status","No","Refugees",0.529411764705882,NA,0.291885026988309,0.766938502423456,NA,NA
"8163","l.14..if.yes..did.your.household.receive.what.they.asked.for..","a.1..household.displacement.status","No","IDPs",0.471910112359551,NA,0.398493692185392,0.54532653253371,NA,NA
"9149","l.14..if.yes..did.your.household.receive.what.they.asked.for..","a.1..household.displacement.status","No","Migrants",0.714285714285714,NA,0.379264292137424,1,NA,NA
"10137","l.14..if.yes..did.your.household.receive.what.they.asked.for..","a.1..household.displacement.status","No","Returnees",0.440677966101695,NA,0.313858691612574,0.567497240590816,NA,NA
"1601","l.15..does.your.household.know.how.to.present.feedback.or.complaints.to.the.humanitarian.actors.that.delivered.assistance..","a.1..household.displacement.status","No","Non-displaced",0.455,NA,0.385911050462071,0.524088949537929,NA,NA
"2304","l.15..does.your.household.know.how.to.present.feedback.or.complaints.to.the.humanitarian.actors.that.delivered.assistance..","a.1..household.displacement.status","No","Refugees",0.588235294117647,NA,0.354030772291557,0.822439815943738,NA,NA
"3272","l.15..does.your.household.know.how.to.present.feedback.or.complaints.to.the.humanitarian.actors.that.delivered.assistance..","a.1..household.displacement.status","No","IDPs",0.556179775280899,NA,0.483112859234734,0.629246691327064,NA,NA
"4247","l.15..does.your.household.know.how.to.present.feedback.or.complaints.to.the.humanitarian.actors.that.delivered.assistance..","a.1..household.displacement.status","No","Migrants",0.428571428571429,NA,0.0615738482552698,0.795569008887587,NA,NA
"5199","l.15..does.your.household.know.how.to.present.feedback.or.complaints.to.the.humanitarian.actors.that.delivered.assistance..","a.1..household.displacement.status","No","Returnees",0.491525423728814,NA,0.363822380537056,0.619228466920571,NA,NA
"6179","l.15..does.your.household.know.how.to.present.feedback.or.complaints.to.the.humanitarian.actors.that.delivered.assistance..","a.1..household.displacement.status","Yes","Non-displaced",0.545,NA,0.475911050462071,0.614088949537929,NA,NA
