"dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"i_1","a_2","Yes","Amanat Al Asimah",0.30952380952381,NA,0.167844936702221,0.451202682345398,"a1_metadata","a1_2"
"i_1","a_2","No","Amanat Al Asimah",0.19047619047619,NA,0.0701337346402593,0.310818646312122,"a1_metadata","a1_2"
"i_1","a_2","I don’t know","Amanat Al Asimah",0.238095238095238,NA,0.107565517897688,0.368624958292788,"a1_metadata","a1_2"
"i_1","a_2","I don’t want to answer","Amanat Al Asimah",0.261904761904762,NA,0.127160088094161,0.396649435715363,"a1_metadata","a1_2"
"i_1","a_2","Yes","Al Bayda",0.222222222222222,NA,0.099231937523694,0.34521250692075,"a1_metadata","a1_2"
"i_1","a_2","No","Al Bayda",0.355555555555556,NA,0.213944951630321,0.49716615948079,"a1_metadata","a1_2"
"i_1","a_2","I don’t know","Al Bayda",0.266666666666667,NA,0.135843584260703,0.39748974907263,"a1_metadata","a1_2"
"i_1","a_2","I don’t want to answer","Al Bayda",0.155555555555556,NA,0.0483351111479192,0.262775999963192,"a1_metadata","a1_2"
"i_1","a_2","Yes","Taizz",0.289473684210526,NA,0.143165236476405,0.435782131944647,"a1_metadata","a1_2"
"i_1","a_2","No","Taizz",0.184210526315789,NA,0.0591497716849251,0.309271280946654,"a1_metadata","a1_2"
"i_1","a_2","I don’t know","Taizz",0.236842105263158,NA,0.0996871724678662,0.37399703805845,"a1_metadata","a1_2"
"i_1","a_2","I don’t want to answer","Taizz",0.289473684210526,NA,0.143165236476405,0.435782131944647,"a1_metadata","a1_2"
"i_1","a_2","Yes","Al Jawf",0.347826086956522,NA,0.208500087620571,0.487152086292472,"a1_metadata","a1_2"
"i_1","a_2","No","Al Jawf",0.217391304347826,NA,0.0967314495152393,0.338051159180413,"a1_metadata","a1_2"
"i_1","a_2","I don’t know","Al Jawf",0.304347826086957,NA,0.169746122959184,0.43894952921473,"a1_metadata","a1_2"
"i_1","a_2","I don’t want to answer","Al Jawf",0.130434782608696,NA,0.0319164236826528,0.228953141534739,"a1_metadata","a1_2"
"i_1","a_2","Yes","Hajjah",0.196078431372549,NA,0.0858959910881466,0.306260871656951,"a1_metadata","a1_2"
"i_1","a_2","No","Hajjah",0.274509803921569,NA,0.150662847460059,0.398356760383078,"a1_metadata","a1_2"
"i_1","a_2","I don’t know","Hajjah",0.235294117647059,NA,0.117575979408877,0.353012255885241,"a1_metadata","a1_2"
"i_1","a_2","I don’t want to answer","Hajjah",0.294117647058824,NA,0.167668082453935,0.420567211663712,"a1_metadata","a1_2"
"i_1","a_2","Yes","Al Hudaydah",0.191489361702128,NA,0.0776448979089585,0.305333825495297,"a1_metadata","a1_2"
"i_1","a_2","No","Al Hudaydah",0.297872340425532,NA,0.165554059269611,0.430190621581453,"a1_metadata","a1_2"
"i_1","a_2","I don’t know","Al Hudaydah",0.25531914893617,NA,0.129158617980719,0.381479679891621,"a1_metadata","a1_2"
"i_1","a_2","I don’t want to answer","Al Hudaydah",0.25531914893617,NA,0.129158617980719,0.381479679891621,"a1_metadata","a1_2"
"i_1","a_2","Yes","Hadramaut",0.218181818181818,NA,0.107890603942027,0.328473032421609,"a1_metadata","a1_2"
"i_1","a_2","No","Hadramaut",0.218181818181818,NA,0.107890603942027,0.328473032421609,"a1_metadata","a1_2"
"i_1","a_2","I don’t know","Hadramaut",0.236363636363636,NA,0.122911575675229,0.349815697052044,"a1_metadata","a1_2"
"i_1","a_2","I don’t want to answer","Hadramaut",0.327272727272727,NA,0.201972118262714,0.452573336282741,"a1_metadata","a1_2"
"i_1","a_2","Yes","Dhamar",0.318181818181818,NA,0.178797672483257,0.457565963880379,"a1_metadata","a1_2"
"i_1","a_2","No","Dhamar",0.181818181818182,NA,0.0663971436602611,0.297239219976102,"a1_metadata","a1_2"
"i_1","a_2","I don’t know","Dhamar",0.295454545454545,NA,0.158920406613013,0.431988684296077,"a1_metadata","a1_2"
"i_1","a_2","I don’t want to answer","Dhamar",0.204545454545455,NA,0.0838352434857089,0.3252556656052,"a1_metadata","a1_2"
"i_1","a_2","Yes","Shabwah",0.219512195121951,NA,0.0910846952403846,0.347939695003518,"a1_metadata","a1_2"
"i_1","a_2","No","Shabwah",0.292682926829268,NA,0.151510004046447,0.433855849612089,"a1_metadata","a1_2"
"i_1","a_2","I don’t know","Shabwah",0.268292682926829,NA,0.130819257470562,0.405766108383097,"a1_metadata","a1_2"
"i_1","a_2","I don’t want to answer","Shabwah",0.219512195121951,NA,0.0910846952403845,0.347939695003518,"a1_metadata","a1_2"
"i_1","a_2","Yes","Sa'ada",0.235294117647059,NA,0.0903931061365687,0.380195129157549,"a1_metadata","a1_2"
"i_1","a_2","No","Sa'ada",0.264705882352941,NA,0.113999720756498,0.415412043949384,"a1_metadata","a1_2"
"i_1","a_2","I don’t know","Sa'ada",0.352941176470588,NA,0.189695490520618,0.516186862420559,"a1_metadata","a1_2"
"i_1","a_2","I don’t want to answer","Sa'ada",0.147058823529412,NA,0.0260759902980567,0.268041656760767,"a1_metadata","a1_2"
"i_1","a_2","Yes","Sana'a",0.314285714285714,NA,0.15805367657991,0.470517751991518,"a1_metadata","a1_2"
"i_1","a_2","No","Sana'a",0.314285714285714,NA,0.15805367657991,0.470517751991518,"a1_metadata","a1_2"
"i_1","a_2","I don’t know","Sana'a",0.257142857142857,NA,0.110055256881945,0.404230457403769,"a1_metadata","a1_2"
"i_1","a_2","I don’t want to answer","Sana'a",0.114285714285714,NA,0.00721295951213924,0.221358469059289,"a1_metadata","a1_2"
"i_1","a_2","Yes","Aden",0.230769230769231,NA,0.0966468933781887,0.364891568160273,"a1_metadata","a1_2"
"i_1","a_2","No","Aden",0.307692307692308,NA,0.160768648383523,0.454615967001092,"a1_metadata","a1_2"
"i_1","a_2","I don’t know","Aden",0.205128205128205,NA,0.076586199541983,0.333670210714427,"a1_metadata","a1_2"
"i_1","a_2","I don’t want to answer","Aden",0.256410256410256,NA,0.117409158595532,0.39541135422498,"a1_metadata","a1_2"
"i_1","a_2","Yes","Lahj",0.261904761904762,NA,0.127160088094161,0.396649435715363,"a1_metadata","a1_2"
"i_1","a_2","No","Lahj",0.261904761904762,NA,0.127160088094161,0.396649435715363,"a1_metadata","a1_2"
"i_1","a_2","I don’t know","Lahj",0.30952380952381,NA,0.167844936702221,0.451202682345398,"a1_metadata","a1_2"
"i_1","a_2","I don’t want to answer","Lahj",0.166666666666667,NA,0.0524531614938106,0.280880171839523,"a1_metadata","a1_2"
"i_1","a_2","Yes","Marib",0.296296296296296,NA,0.173213959878648,0.419378632713944,"a1_metadata","a1_2"
"i_1","a_2","No","Marib",0.166666666666667,NA,0.0662116908027306,0.267121642530603,"a1_metadata","a1_2"
"i_1","a_2","I don’t know","Marib",0.259259259259259,NA,0.141135310772606,0.377383207745913,"a1_metadata","a1_2"
"i_1","a_2","I don’t want to answer","Marib",0.277777777777778,NA,0.157045922326805,0.398509633228751,"a1_metadata","a1_2"
"i_1","a_2","Yes","Al Mahwit",0.176470588235294,NA,0.0850773723788688,0.267863804091719,"a1_metadata","a1_2"
"i_1","a_2","No","Al Mahwit",0.264705882352941,NA,0.158938787074529,0.370472977631354,"a1_metadata","a1_2"
"i_1","a_2","I don’t know","Al Mahwit",0.264705882352941,NA,0.158938787074529,0.370472977631354,"a1_metadata","a1_2"
"i_1","a_2","I don’t want to answer","Al Mahwit",0.294117647058824,NA,0.18488186076815,0.403353433349497,"a1_metadata","a1_2"
"i_1","a_2","Yes","Al Maharah",0.215686274509804,NA,0.101543927943181,0.329828621076427,"a1_metadata","a1_2"
"i_1","a_2","No","Al Maharah",0.215686274509804,NA,0.101543927943181,0.329828621076427,"a1_metadata","a1_2"
"i_1","a_2","I don’t know","Al Maharah",0.294117647058824,NA,0.167668082453935,0.420567211663712,"a1_metadata","a1_2"
"i_1","a_2","I don’t want to answer","Al Maharah",0.274509803921569,NA,0.150662847460059,0.398356760383078,"a1_metadata","a1_2"
"i_1","a_2","Yes","Amran",0.142857142857143,NA,0.0437436906732323,0.241970595041053,"a1_metadata","a1_2"
"i_1","a_2","No","Amran",0.428571428571429,NA,0.288403840279325,0.568739016863532,"a1_metadata","a1_2"
"i_1","a_2","I don’t know","Amran",0.306122448979592,NA,0.175582323447401,0.436662574511783,"a1_metadata","a1_2"
"i_1","a_2","I don’t want to answer","Amran",0.122448979591837,NA,0.0296017839307883,0.215296175252885,"a1_metadata","a1_2"
"i_1","a_2","Yes","Al Dhale'e",0.272727272727273,NA,0.13945053782603,0.406004007628516,"a1_metadata","a1_2"
"i_1","a_2","No","Al Dhale'e",0.227272727272727,NA,0.10186387567771,0.352681578867745,"a1_metadata","a1_2"
"i_1","a_2","I don’t know","Al Dhale'e",0.318181818181818,NA,0.178797672483257,0.45756596388038,"a1_metadata","a1_2"
"i_1","a_2","I don’t want to answer","Al Dhale'e",0.181818181818182,NA,0.0663971436602612,0.297239219976102,"a1_metadata","a1_2"
"i_1","a_2","Yes","Raymah",0.30188679245283,NA,0.176959033713759,0.426814551191901,"a1_metadata","a1_2"
"i_1","a_2","No","Raymah",0.283018867924528,NA,0.160434378342015,0.405603357507041,"a1_metadata","a1_2"
"i_1","a_2","I don’t know","Raymah",0.188679245283019,NA,0.082208002587292,0.295150487978746,"a1_metadata","a1_2"
"i_1","a_2","I don’t want to answer","Raymah",0.226415094339623,NA,0.112526391463394,0.340303797215851,"a1_metadata","a1_2"
"i_1","a_2","Yes","Socotra",0.229166666666667,NA,0.108861944374628,0.349471388958705,"a1_metadata","a1_2"
"i_1","a_2","No","Socotra",0.270833333333333,NA,0.143632144980065,0.398034521686602,"a1_metadata","a1_2"
"i_1","a_2","I don’t know","Socotra",0.270833333333333,NA,0.143632144980065,0.398034521686602,"a1_metadata","a1_2"
"i_1","a_2","I don’t want to answer","Socotra",0.229166666666667,NA,0.108861944374628,0.349471388958705,"a1_metadata","a1_2"
"i_1","a_2","Yes","Amanat Al Asimah",0.26,NA,0.136811932225494,0.383188067774506,"a1_metadata","a1_5"
"i_1","a_2","No","Amanat Al Asimah",0.2,NA,0.0876621518154593,0.312337848184541,"a1_metadata","a1_5"
"i_1","a_2","I don’t know","Amanat Al Asimah",0.22,NA,0.103661154103622,0.336338845896378,"a1_metadata","a1_5"
"i_1","a_2","I don’t want to answer","Amanat Al Asimah",0.32,NA,0.188992682253102,0.451007317746898,"a1_metadata","a1_5"
"i_1","a_2","Yes","Al Bayda",0.285714285714286,NA,0.147015013869537,0.424413557559035,"a1_metadata","a1_5"
"i_1","a_2","No","Al Bayda",0.285714285714286,NA,0.147015013869537,0.424413557559035,"a1_metadata","a1_5"
"i_1","a_2","I don’t know","Al Bayda",0.261904761904762,NA,0.126915221039348,0.396894302770176,"a1_metadata","a1_5"
"i_1","a_2","I don’t want to answer","Al Bayda",0.166666666666667,NA,0.0522456050550986,0.281087728278235,"a1_metadata","a1_5"
"i_1","a_2","Yes","Taizz",0.166666666666667,NA,0.0522456050550985,0.281087728278235,"a1_metadata","a1_5"
"i_1","a_2","No","Taizz",0.404761904761905,NA,0.254060466993548,0.555463342530262,"a1_metadata","a1_5"
"i_1","a_2","I don’t know","Taizz",0.238095238095238,NA,0.10732831053916,0.368862165651316,"a1_metadata","a1_5"
"i_1","a_2","I don’t want to answer","Taizz",0.19047619047619,NA,0.0699150402615046,0.311037340690876,"a1_metadata","a1_5"
"i_1","a_2","Yes","Hadramaut",0.192307692307692,NA,0.0838150308829263,0.300800353732458,"a1_metadata","a1_5"
"i_1","a_2","No","Hadramaut",0.192307692307692,NA,0.0838150308829263,0.300800353732458,"a1_metadata","a1_5"
"i_1","a_2","I don’t know","Hadramaut",0.384615384615385,NA,0.250689135782229,0.51854163344854,"a1_metadata","a1_5"
"i_1","a_2","I don’t want to answer","Hadramaut",0.230769230769231,NA,0.114785697046162,0.346752764492299,"a1_metadata","a1_5"
"i_1","a_2","Yes","Dhamar",0.218181818181818,NA,0.107690175353357,0.328673461010279,"a1_metadata","a1_5"
"i_1","a_2","No","Dhamar",0.2,NA,0.0929892862233019,0.307010713776698,"a1_metadata","a1_5"
"i_1","a_2","I don’t know","Dhamar",0.272727272727273,NA,0.153581070107305,0.39187347534724,"a1_metadata","a1_5"
"i_1","a_2","I don’t want to answer","Dhamar",0.309090909090909,NA,0.185461771689311,0.432720046492507,"a1_metadata","a1_5"
"i_1","a_2","Yes","Sa'ada",0.2,NA,0.0740808343744133,0.325919165625587,"a1_metadata","a1_5"
"i_1","a_2","No","Sa'ada",0.175,NA,0.0553871482984722,0.294612851701528,"a1_metadata","a1_5"
"i_1","a_2","I don’t know","Sa'ada",0.2,NA,0.0740808343744134,0.325919165625587,"a1_metadata","a1_5"
"i_1","a_2","I don’t want to answer","Sa'ada",0.425,NA,0.269381855292919,0.580618144707081,"a1_metadata","a1_5"
"i_1","a_2","Yes","Aden",0.30952380952381,NA,0.167587468356082,0.451460150691537,"a1_metadata","a1_5"
"i_1","a_2","No","Aden",0.357142857142857,NA,0.210030063642269,0.504255650643445,"a1_metadata","a1_5"
"i_1","a_2","I don’t know","Aden",0.0952380952380952,NA,0.00511321000839383,0.185362980467797,"a1_metadata","a1_5"
"i_1","a_2","I don’t want to answer","Aden",0.238095238095238,NA,0.10732831053916,0.368862165651316,"a1_metadata","a1_5"
"i_1","a_2","Yes","Lahj",0.204545454545455,NA,0.0836158807975064,0.325475028293403,"a1_metadata","a1_5"
"i_1","a_2","No","Lahj",0.272727272727273,NA,0.139208338408216,0.406246207046329,"a1_metadata","a1_5"
"i_1","a_2","I don’t know","Lahj",0.227272727272727,NA,0.10163597430492,0.352909480240534,"a1_metadata","a1_5"
"i_1","a_2","I don’t want to answer","Lahj",0.295454545454545,NA,0.158672287622377,0.432236803286714,"a1_metadata","a1_5"
"i_1","a_2","Yes","Marib",0.261904761904762,NA,0.126915221039348,0.396894302770176,"a1_metadata","a1_5"
"i_1","a_2","No","Marib",0.285714285714286,NA,0.147015013869537,0.424413557559035,"a1_metadata","a1_5"
"i_1","a_2","I don’t know","Marib",0.238095238095238,NA,0.10732831053916,0.368862165651316,"a1_metadata","a1_5"
"i_1","a_2","I don’t want to answer","Marib",0.214285714285714,NA,0.0883058444315687,0.34026558413986,"a1_metadata","a1_5"
"i_1","a_2","Yes","Ibb",0.342105263157895,NA,0.188943198722348,0.495267327593441,"a1_metadata","a1_4"
"i_1","a_2","No","Ibb",0.131578947368421,NA,0.0224471009685994,0.240710793768243,"a1_metadata","a1_4"
"i_1","a_2","I don’t know","Ibb",0.105263157894737,NA,0.00618475777142277,0.204341558018051,"a1_metadata","a1_4"
"i_1","a_2","I don’t want to answer","Ibb",0.421052631578947,NA,0.261655367537957,0.580449895619937,"a1_metadata","a1_4"
"i_1","a_2","Yes","Abyan",0.377777777777778,NA,0.234242513266074,0.521313042289481,"a1_metadata","a1_4"
"i_1","a_2","No","Abyan",0.177777777777778,NA,0.0645896195749333,0.290965935980622,"a1_metadata","a1_4"
"i_1","a_2","I don’t know","Abyan",0.2,NA,0.0815792948764173,0.318420705123583,"a1_metadata","a1_4"
"i_1","a_2","I don’t want to answer","Abyan",0.244444444444444,NA,0.117214030924358,0.371674857964531,"a1_metadata","a1_4"
"i_1","a_2","Yes","Amanat Al Asimah",0.354166666666667,NA,0.217170274236239,0.491163059097094,"a1_metadata","a1_4"
"i_1","a_2","No","Amanat Al Asimah",0.166666666666667,NA,0.0599139803359136,0.27341935299742,"a1_metadata","a1_4"
"i_1","a_2","I don’t know","Amanat Al Asimah",0.1875,NA,0.0756959897070146,0.299304010292985,"a1_metadata","a1_4"
"i_1","a_2","I don’t want to answer","Amanat Al Asimah",0.291666666666667,NA,0.161467771288239,0.421865562045095,"a1_metadata","a1_4"
"i_1","a_2","Yes","Al Bayda",0.27027027027027,NA,0.124917639270315,0.415622901270226,"a1_metadata","a1_4"
"i_1","a_2","No","Al Bayda",0.324324324324324,NA,0.171109198371705,0.477539450276943,"a1_metadata","a1_4"
"i_1","a_2","I don’t know","Al Bayda",0.216216216216216,NA,0.0814797950278205,0.350952637404612,"a1_metadata","a1_4"
"i_1","a_2","I don’t want to answer","Al Bayda",0.189189189189189,NA,0.0610002178442494,0.317378160534129,"a1_metadata","a1_4"
"i_1","a_2","Yes","Al Hudaydah",0.188679245283019,NA,0.0821299268486507,0.295228563717387,"a1_metadata","a1_4"
"i_1","a_2","No","Al Hudaydah",0.264150943396226,NA,0.1440869540297,0.384214932762753,"a1_metadata","a1_4"
"i_1","a_2","I don’t know","Al Hudaydah",0.245283018867925,NA,0.12811256288664,0.362453474849209,"a1_metadata","a1_4"
"i_1","a_2","I don’t want to answer","Al Hudaydah",0.30188679245283,NA,0.17686742374666,0.426906161159,"a1_metadata","a1_4"
"i_1","a_2","Yes","Hadramaut",0.121951219512195,NA,0.0203459131217582,0.223556525902632,"a1_metadata","a1_4"
"i_1","a_2","No","Hadramaut",0.365853658536585,NA,0.216294697071533,0.515412620001637,"a1_metadata","a1_4"
"i_1","a_2","I don’t know","Hadramaut",0.268292682926829,NA,0.13071844772171,0.405866918131948,"a1_metadata","a1_4"
"i_1","a_2","I don’t want to answer","Hadramaut",0.24390243902439,NA,0.110562275264443,0.377242602784338,"a1_metadata","a1_4"
"i_1","a_2","Yes","Dhamar",0.269230769230769,NA,0.147258424064064,0.391203114397475,"a1_metadata","a1_4"
"i_1","a_2","No","Dhamar",0.230769230769231,NA,0.114911190908285,0.346627270630176,"a1_metadata","a1_4"
"i_1","a_2","I don’t know","Dhamar",0.230769230769231,NA,0.114911190908285,0.346627270630176,"a1_metadata","a1_4"
"i_1","a_2","I don’t want to answer","Dhamar",0.269230769230769,NA,0.147258424064064,0.391203114397475,"a1_metadata","a1_4"
"i_1","a_2","Yes","Shabwah",0.25,NA,0.130928030358971,0.369071969641029,"a1_metadata","a1_4"
"i_1","a_2","No","Shabwah",0.288461538461538,NA,0.163880470500808,0.413042606422269,"a1_metadata","a1_4"
"i_1","a_2","I don’t know","Shabwah",0.25,NA,0.130928030358971,0.369071969641029,"a1_metadata","a1_4"
"i_1","a_2","I don’t want to answer","Shabwah",0.211538461538462,NA,0.0992348225762933,0.32384210050063,"a1_metadata","a1_4"
"i_1","a_2","Yes","Sana'a",0.369565217391304,NA,0.228261573739339,0.51086886104327,"a1_metadata","a1_4"
"i_1","a_2","No","Sana'a",0.260869565217391,NA,0.13232314625364,0.389415984181142,"a1_metadata","a1_4"
"i_1","a_2","I don’t know","Sana'a",0.217391304347826,NA,0.0966429692171619,0.33813963947849,"a1_metadata","a1_4"
"i_1","a_2","I don’t want to answer","Sana'a",0.152173913043478,NA,0.0470234415058101,0.257324384581146,"a1_metadata","a1_4"
"i_1","a_2","Yes","Aden",0.121212121212121,NA,0.00791103975824294,0.234513202665999,"a1_metadata","a1_4"
"i_1","a_2","No","Aden",0.333333333333333,NA,0.169684564039899,0.496982102626767,"a1_metadata","a1_4"
"i_1","a_2","I don’t know","Aden",0.303030303030303,NA,0.143490526791169,0.462570079269437,"a1_metadata","a1_4"
"i_1","a_2","I don’t want to answer","Aden",0.242424242424242,NA,0.0936526339756662,0.391195850872819,"a1_metadata","a1_4"
"i_1","a_2","Yes","Lahj",0.2,NA,0.0877837010559311,0.312216298944069,"a1_metadata","a1_4"
"i_1","a_2","No","Lahj",0.22,NA,0.103787032412533,0.336212967587467,"a1_metadata","a1_4"
"i_1","a_2","I don’t know","Lahj",0.42,NA,0.281536727532523,0.558463272467477,"a1_metadata","a1_4"
"i_1","a_2","I don’t want to answer","Lahj",0.16,NA,0.0571520631762022,0.262847936823798,"a1_metadata","a1_4"
"i_1","a_2","Yes","Marib",0.19047619047619,NA,0.0700454870919879,0.310906893860393,"a1_metadata","a1_4"
"i_1","a_2","No","Marib",0.19047619047619,NA,0.070045487091988,0.310906893860393,"a1_metadata","a1_4"
"i_1","a_2","I don’t know","Marib",0.30952380952381,NA,0.16774104308395,0.451306575963669,"a1_metadata","a1_4"
"i_1","a_2","I don’t want to answer","Marib",0.30952380952381,NA,0.16774104308395,0.451306575963669,"a1_metadata","a1_4"
"i_1","a_2","Yes","Al Maharah",0.274509803921569,NA,0.150572030049091,0.398447577794046,"a1_metadata","a1_4"
"i_1","a_2","No","Al Maharah",0.196078431372549,NA,0.0858151939151947,0.306341668829903,"a1_metadata","a1_4"
"i_1","a_2","I don’t know","Al Maharah",0.333333333333333,NA,0.202414317898586,0.46425234876808,"a1_metadata","a1_4"
"i_1","a_2","I don’t want to answer","Al Maharah",0.196078431372549,NA,0.0858151939151947,0.306341668829903,"a1_metadata","a1_4"
"i_1","a_2","Yes","Al Dhale'e",0.270833333333333,NA,0.143538867898993,0.398127798767674,"a1_metadata","a1_4"
"i_1","a_2","No","Al Dhale'e",0.291666666666667,NA,0.161467771288239,0.421865562045095,"a1_metadata","a1_4"
"i_1","a_2","I don’t know","Al Dhale'e",0.208333333333333,NA,0.0920022904165213,0.324664376250145,"a1_metadata","a1_4"
"i_1","a_2","I don’t want to answer","Al Dhale'e",0.229166666666667,NA,0.108773724496498,0.349559608836836,"a1_metadata","a1_4"
"j_2","a_2","Yes","Ibb",0.392156862745098,NA,0.256667907057001,0.527645818433195,"a1_metadata","a1_1"
"j_2","a_2","No","Ibb",0.215686274509804,NA,0.101547188940017,0.329825360079591,"a1_metadata","a1_1"
"j_2","a_2","I don’t know","Ibb",0.137254901960784,NA,0.0417592915993911,0.232750512322178,"a1_metadata","a1_1"
"j_2","a_2","I don’t want to answer","Ibb",0.254901960784314,NA,0.13396152613845,0.375842395430177,"a1_metadata","a1_1"
"j_2","a_2","Yes","Abyan",0.317073170731707,NA,0.172695487589691,0.461450853873723,"a1_metadata","a1_1"
"j_2","a_2","No","Abyan",0.24390243902439,NA,0.110663789107484,0.377141088941296,"a1_metadata","a1_1"
"j_2","a_2","I don’t know","Abyan",0.24390243902439,NA,0.110663789107484,0.377141088941296,"a1_metadata","a1_1"
"j_2","a_2","I don’t want to answer","Abyan",0.195121951219512,NA,0.0721654943639942,0.31807840807503,"a1_metadata","a1_1"
"j_2","a_2","Yes","Amanat Al Asimah",0.108695652173913,NA,0.0176464654652051,0.199744838882621,"a1_metadata","a1_1"
"j_2","a_2","No","Amanat Al Asimah",0.195652173913043,NA,0.079608556896547,0.31169579092954,"a1_metadata","a1_1"
"j_2","a_2","I don’t know","Amanat Al Asimah",0.173913043478261,NA,0.0630374564735417,0.28478863048298,"a1_metadata","a1_1"
"j_2","a_2","I don’t want to answer","Amanat Al Asimah",0.521739130434783,NA,0.375616964316631,0.667861296552935,"a1_metadata","a1_1"
"j_2","a_2","Yes","Al Bayda",0.341463414634146,NA,0.194335433255907,0.488591396012385,"a1_metadata","a1_1"
"j_2","a_2","No","Al Bayda",0.24390243902439,NA,0.110663789107484,0.377141088941296,"a1_metadata","a1_1"
"j_2","a_2","I don’t know","Al Bayda",0.24390243902439,NA,0.110663789107484,0.377141088941296,"a1_metadata","a1_1"
"j_2","a_2","I don’t want to answer","Al Bayda",0.170731707317073,NA,0.0539868241116644,0.287476590522482,"a1_metadata","a1_1"
"j_2","a_2","Yes","Taizz",0.310344827586207,NA,0.190100650174477,0.430589004997937,"a1_metadata","a1_1"
"j_2","a_2","No","Taizz",0.189655172413793,NA,0.0877624704198167,0.291547874407769,"a1_metadata","a1_1"
"j_2","a_2","I don’t know","Taizz",0.310344827586207,NA,0.190100650174477,0.430589004997937,"a1_metadata","a1_1"
"j_2","a_2","I don’t want to answer","Taizz",0.189655172413793,NA,0.0877624704198167,0.29154787440777,"a1_metadata","a1_1"
"j_2","a_2","Yes","Al Jawf",0.196078431372549,NA,0.0858991389521949,0.306257723792903,"a1_metadata","a1_1"
"j_2","a_2","No","Al Jawf",0.254901960784314,NA,0.13396152613845,0.375842395430177,"a1_metadata","a1_1"
"j_2","a_2","I don’t know","Al Jawf",0.254901960784314,NA,0.13396152613845,0.375842395430177,"a1_metadata","a1_1"
"j_2","a_2","I don’t want to answer","Al Jawf",0.294117647058824,NA,0.167671695062599,0.420563599055048,"a1_metadata","a1_1"
"j_2","a_2","Yes","Hajjah",0.260869565217391,NA,0.132421010547715,0.389318119887068,"a1_metadata","a1_1"
"j_2","a_2","No","Hajjah",0.260869565217391,NA,0.132421010547715,0.389318119887068,"a1_metadata","a1_1"
"j_2","a_2","I don’t know","Hajjah",0.304347826086957,NA,0.169749968470873,0.43894568370304,"a1_metadata","a1_1"
"j_2","a_2","I don’t want to answer","Hajjah",0.173913043478261,NA,0.0630374564735418,0.28478863048298,"a1_metadata","a1_1"
"j_2","a_2","Yes","Al Hudaydah",0.225,NA,0.0937881569859394,0.356211843014061,"a1_metadata","a1_1"
"j_2","a_2","No","Al Hudaydah",0.275,NA,0.134697220252762,0.415302779747238,"a1_metadata","a1_1"
"j_2","a_2","I don’t know","Al Hudaydah",0.275,NA,0.134697220252762,0.415302779747238,"a1_metadata","a1_1"
"j_2","a_2","I don’t want to answer","Al Hudaydah",0.225,NA,0.0937881569859394,0.356211843014061,"a1_metadata","a1_1"
"j_2","a_2","Yes","Hadramaut",0.264150943396226,NA,0.144178360524396,0.384123526268057,"a1_metadata","a1_1"
"j_2","a_2","No","Hadramaut",0.264150943396226,NA,0.144178360524396,0.384123526268057,"a1_metadata","a1_1"
"j_2","a_2","I don’t know","Hadramaut",0.226415094339623,NA,0.112529645213741,0.340300543465504,"a1_metadata","a1_1"
"j_2","a_2","I don’t want to answer","Hadramaut",0.245283018867925,NA,0.128201766491481,0.362364271244368,"a1_metadata","a1_1"
"j_2","a_2","Yes","Dhamar",0.254901960784314,NA,0.13396152613845,0.375842395430177,"a1_metadata","a1_1"
"j_2","a_2","No","Dhamar",0.294117647058824,NA,0.167671695062599,0.420563599055048,"a1_metadata","a1_1"
"j_2","a_2","I don’t know","Dhamar",0.176470588235294,NA,0.0706783146830063,0.282262861787582,"a1_metadata","a1_1"
"j_2","a_2","I don’t want to answer","Dhamar",0.274509803921569,NA,0.150666385713348,0.398353222129789,"a1_metadata","a1_1"
"j_2","a_2","Yes","Shabwah",0.25,NA,0.120422487921797,0.379577512078203,"a1_metadata","a1_1"
"j_2","a_2","No","Shabwah",0.181818181818182,NA,0.0664004411887556,0.297235922447608,"a1_metadata","a1_1"
"j_2","a_2","I don’t know","Shabwah",0.204545454545455,NA,0.083838692123556,0.325252216967353,"a1_metadata","a1_1"
"j_2","a_2","I don’t want to answer","Shabwah",0.363636363636364,NA,0.21968514970608,0.507587577566648,"a1_metadata","a1_1"
"j_2","a_2","Yes","Sa'ada",0.162162162162162,NA,0.0416122976678976,0.282712026656427,"a1_metadata","a1_1"
"j_2","a_2","No","Sa'ada",0.351351351351351,NA,0.195220922920871,0.507481779781832,"a1_metadata","a1_1"
"j_2","a_2","I don’t know","Sa'ada",0.243243243243243,NA,0.102926167644442,0.383560318842045,"a1_metadata","a1_1"
"j_2","a_2","I don’t want to answer","Sa'ada",0.243243243243243,NA,0.102926167644442,0.383560318842045,"a1_metadata","a1_1"
"j_2","a_2","Yes","Sana'a",0.227272727272727,NA,0.101867458553659,0.352677995991796,"a1_metadata","a1_1"
"j_2","a_2","No","Sana'a",0.227272727272727,NA,0.101867458553659,0.352677995991796,"a1_metadata","a1_1"
"j_2","a_2","I don’t know","Sana'a",0.25,NA,0.120422487921797,0.379577512078203,"a1_metadata","a1_1"
"j_2","a_2","I don’t want to answer","Sana'a",0.295454545454545,NA,0.158924307333545,0.431984783575546,"a1_metadata","a1_1"
"j_2","a_2","Yes","Aden",0.266666666666667,NA,0.135847321818854,0.397486011514479,"a1_metadata","a1_1"
"j_2","a_2","No","Aden",0.355555555555556,NA,0.213948997383236,0.497162113727876,"a1_metadata","a1_1"
